cve_id,description,published_date,references
CVE-2009-3931,"Incomplete blacklist vulnerability in browser/download/download_exe.cc in Google Chrome before 3.0.195.32 allows remote attackers to force the download of certain dangerous files via a ""Content-Disposition: attachment"" designation, as demonstrated by (1) .mht and (2) .mhtml files, which are automatically executed by Internet Explorer 6; (3) .svg files, which are automatically executed by Safari; (4) .xml files; (5) .htt files; (6) .xsl files; (7) .xslt files; and (8) image files that are forbidden by the victim's site policy.",2009-11-12,"http://www.securityfocus.com/bid/36947,http://www.vupen.com/english/advisories/2009/3159,http://securethoughts.com/2009/11/using-blended-browser-threats-involving-chrome-to-steal-files-on-your-computer/,http://googlechromereleases.blogspot.com/2009/11/stable-channel-update.html,http://www.securityfocus.com/archive/1/507713,http://xforce.iss.net/xforce/xfdb/54171,http://code.google.com/p/chromium/issues/detail?id=23979,http://codereview.chromium.org/261022,http://codereview.chromium.org/243115,http://codereview.chromium.org/download/issue243115_2002.diff,http://codereview.chromium.org/download/issue261022_1.diff"
CVE-2009-3932,"The Gears plugin in Google Chrome before 3.0.195.32 allows user-assisted remote attackers to cause a denial of service (memory corruption and plugin crash) or possibly execute arbitrary code via unspecified use of the Gears SQL API, related to putting ""SQL metadata into a bad state.""",2009-11-12,"http://googlechromereleases.blogspot.com/2009/11/stable-channel-update.html,http://www.securityfocus.com/bid/36947,http://www.vupen.com/english/advisories/2009/3159,http://code.google.com/p/chromium/issues/detail?id=26179"
CVE-2009-3933,"WebKit before r50173, as used in Google Chrome before 3.0.195.32, allows remote attackers to cause a denial of service (CPU consumption) via a web page that calls the JavaScript setInterval method, which triggers an incompatibility between the WTF::currentTime and base::Time functions.",2009-11-12,"http://googlechromereleases.blogspot.com/2009/11/stable-channel-update.html,http://lists.opensuse.org/opensuse-security-announce/2011-01/msg00006.html,https://bugs.webkit.org/show_bug.cgi?id=30833,http://www.vupen.com/english/advisories/2011/0212,http://xforce.iss.net/xforce/xfdb/54297,http://code.google.com/p/chromium/issues/detail?id=25892,http://src.chromium.org/viewvc/chrome/branches/195/src/webkit/webkit.gyp?r1=30311&r2=30310,http://trac.webkit.org/changeset/50173,http://src.chromium.org/viewvc/chrome?view=rev&revision=30311,http://codereview.chromium.org/339039"
CVE-2009-3934,"The WebFrameLoaderClient::dispatchDidChangeLocationWithinPage function in src/webkit/glue/webframeloaderclient_impl.cc in Google Chrome before 3.0.195.32 allows user-assisted remote attackers to cause a denial of service via a page-local link, related to an ""empty redirect chain,"" as demonstrated by a message in Yahoo! Mail.",2009-11-12,"http://googlechromereleases.blogspot.com/2009/11/stable-channel-update.html,http://lists.opensuse.org/opensuse-security-announce/2011-01/msg00006.html,http://www.vupen.com/english/advisories/2011/0212,http://xforce.iss.net/xforce/xfdb/54296,http://code.google.com/p/chromium/issues/detail?id=22205,http://src.chromium.org/viewvc/chrome?view=rev&revision=30772,http://src.chromium.org/viewvc/chrome/branches/195/src/webkit/glue/webframeloaderclient_impl.cc?r1=30772&r2=30771,http://codereview.chromium.org/326015"
CVE-2010-0315,"WebKit before r53607, as used in Google Chrome before 4.0.249.89, allows remote attackers to discover a redirect's target URL, for the session of a specific user of a web site, by placing the site's URL in the HREF attribute of a stylesheet LINK element, and then reading the document.styleSheets[0].href property value, related to an IFRAME element.",2010-01-14,"http://www.vupen.com/english/advisories/2011/0212,http://xforce.iss.net/xforce/xfdb/56215,http://sites.google.com/a/chromium.org/dev/Home/chromium-security/chromium-security-bugs,http://securitytracker.com/id?1023583,http://xforce.iss.net/xforce/xfdb/55683,http://googlechromereleases.blogspot.com/2010/02/stable-channel-update.html,https://bugs.webkit.org/show_bug.cgi?id=33683,http://www.securityfocus.com/bid/38177,http://nomoreroot.blogspot.com/2010/01/little-bug-in-safari-and-google-chrome.html,http://lists.opensuse.org/opensuse-security-announce/2011-01/msg00006.html,http://www.vupen.com/english/advisories/2010/0361,http://code.google.com/p/chromium/issues/detail?id=32309,http://trac.webkit.org/changeset/53607"
CVE-2010-0556,"browser/login/login_prompt.cc in Google Chrome before 4.0.249.89 populates an authentication dialog with credentials that were stored by Password Manager for a different web site, which allows user-assisted remote HTTP servers to obtain sensitive information via a URL that requires authentication, as demonstrated by a URL in the SRC attribute of an IMG element.",2010-02-18,"http://sites.google.com/a/chromium.org/dev/Home/chromium-security/chromium-security-bugs,http://securitytracker.com/id?1023583,http://xforce.iss.net/xforce/xfdb/56216,http://googlechromereleases.blogspot.com/2010/02/stable-channel-update.html,http://www.securityfocus.com/bid/38177,http://www.vsecurity.com/advisory/20100215-1.txt,http://www.vupen.com/english/advisories/2010/0361,http://www.securityfocus.com/archive/1/archive/1/509543/100/0/threaded,http://code.google.com/p/chromium/issues/detail?id=32718"
CVE-2010-0643,"Google Chrome before 4.0.249.89 attempts to make direct connections to web sites when all configured proxy servers are unavailable, which allows remote HTTP servers to obtain potentially sensitive information about the identity of a client user via standard HTTP logging, as demonstrated by a proxy server that was configured for the purpose of anonymity.",2010-02-18,"http://xforce.iss.net/xforce/xfdb/56212,http://sites.google.com/a/chromium.org/dev/Home/chromium-security/chromium-security-bugs,http://securitytracker.com/id?1023583,http://googlechromereleases.blogspot.com/2010/02/stable-channel-update.html,http://www.securityfocus.com/bid/38177,http://www.vupen.com/english/advisories/2010/0361,http://code.google.com/p/chromium/issues/detail?id=12303"
CVE-2010-0644,"Google Chrome before 4.0.249.89, when a SOCKS 5 proxy server is configured, sends DNS queries directly, which allows remote DNS servers to obtain potentially sensitive information about the identity of a client user via request logging, as demonstrated by a proxy server that was configured for the purpose of anonymity.",2010-02-18,"http://www.vupen.com/english/advisories/2010/0361,http://www.securityfocus.com/bid/38177,http://sites.google.com/a/chromium.org/dev/Home/chromium-security/chromium-security-bugs,http://securitytracker.com/id?1023583,http://googlechromereleases.blogspot.com/2010/02/stable-channel-update.html,http://code.google.com/p/chromium/issues/detail?id=29914"
CVE-2010-0645,"Multiple integer overflows in factory.cc in Google V8 before r3560, as used in Google Chrome before 4.0.249.89, allow remote attackers to execute arbitrary code in the Chrome sandbox via crafted use of JavaScript arrays.",2010-02-18,"http://xforce.iss.net/xforce/xfdb/56213,http://sites.google.com/a/chromium.org/dev/Home/chromium-security/chromium-security-bugs,http://securitytracker.com/id?1023583,http://googlechromereleases.blogspot.com/2010/02/stable-channel-update.html,http://www.securityfocus.com/bid/38177,http://www.vupen.com/english/advisories/2010/0361,http://code.google.com/p/v8/source/detail?r=3560,http://code.google.com/p/chromium/issues/detail?id=31009,http://codereview.chromium.org/525064"
CVE-2010-0646,"Multiple integer signedness errors in factory.cc in Google V8 before r3560, as used in Google Chrome before 4.0.249.89, allow remote attackers to execute arbitrary code in the Chrome sandbox via crafted use of JavaScript arrays.",2010-02-18,"http://xforce.iss.net/xforce/xfdb/56213,http://sites.google.com/a/chromium.org/dev/Home/chromium-security/chromium-security-bugs,http://securitytracker.com/id?1023583,http://googlechromereleases.blogspot.com/2010/02/stable-channel-update.html,http://www.securityfocus.com/bid/38177,http://www.vupen.com/english/advisories/2010/0361,http://code.google.com/p/v8/source/detail?r=3560,http://code.google.com/p/chromium/issues/detail?id=31009,http://codereview.chromium.org/525064"
CVE-2010-0647,"WebKit before r53525, as used in Google Chrome before 4.0.249.89, allows remote attackers to execute arbitrary code in the Chrome sandbox via a malformed RUBY element, as demonstrated by a <ruby>><table><rt> sequence.",2010-02-18,"http://www.vupen.com/english/advisories/2011/0212,http://www.ubuntu.com/usn/USN-1006-1,http://sites.google.com/a/chromium.org/dev/Home/chromium-security/chromium-security-bugs,http://securitytracker.com/id?1023583,http://googlechromereleases.blogspot.com/2010/02/stable-channel-update.html,http://www.mandriva.com/security/advisories?name=MDVSA-2011:039,http://www.vupen.com/english/advisories/2010/2722,http://www.securityfocus.com/bid/38177,https://bugs.webkit.org/show_bug.cgi?id=33266,http://lists.opensuse.org/opensuse-security-announce/2011-01/msg00006.html,http://www.vupen.com/english/advisories/2011/0552,http://www.vupen.com/english/advisories/2010/0361,http://xforce.iss.net/xforce/xfdb/56214,http://code.google.com/p/chromium/issues/detail?id=31692,http://trac.webkit.org/changeset/53525"
CVE-2010-0649,"Integer overflow in the CrossCallParamsEx::CreateFromBuffer function in sandbox/src/crosscall_server.cc in Google Chrome before 4.0.249.89 allows attackers to leverage renderer access to cause a denial of service (heap memory corruption) or possibly have unspecified other impact via a malformed message, related to deserializing of sandbox messages.",2010-02-18,"http://sites.google.com/a/chromium.org/dev/Home/chromium-security/chromium-security-bugs,http://xforce.iss.net/xforce/xfdb/56217,http://googlechromereleases.blogspot.com/2010/02/stable-channel-update.html,http://www.securityfocus.com/bid/38177,http://www.vupen.com/english/advisories/2010/0361,http://securitytracker.com/id?1023583,http://code.google.com/p/chromium/issues/detail?id=32915"
CVE-2010-0650,"WebKit, as used in Google Chrome before 4.0.249.78 and Apple Safari, allows remote attackers to bypass intended restrictions on popup windows via crafted use of a mouse click event.",2010-02-18,"http://www.vupen.com/english/advisories/2011/0212,http://www.vupen.com/english/advisories/2011/0552,http://www.securityfocus.com/bid/38373,https://bugs.webkit.org/show_bug.cgi?id=21501,http://www.mandriva.com/security/advisories?name=MDVSA-2011:039,http://lists.opensuse.org/opensuse-security-announce/2011-01/msg00006.html,http://www.vupen.com/english/advisories/2010/2722,http://sites.google.com/a/chromium.org/dev/Home/chromium-security/chromium-security-bugs,http://googlechromereleases.blogspot.com/2010/01/stable-channel-update_25.html,http://www.ubuntu.com/usn/USN-1006-1,http://securitytracker.com/id?1023506,http://code.google.com/p/chromium/issues/detail?id=3275"
CVE-2010-0651,"WebKit before r52784, as used in Google Chrome before 4.0.249.78 and Apple Safari before 4.0.5, permits cross-origin loading of CSS stylesheets even when the stylesheet download has an incorrect MIME type and the stylesheet document is malformed, which allows remote attackers to obtain sensitive information via a crafted document.",2010-02-18,"http://scarybeastsecurity.blogspot.com/2009/12/generic-cross-browser-cross-domain.html,http://www.vupen.com/english/advisories/2011/0212,http://www.vupen.com/english/advisories/2011/0552,http://www.ubuntu.com/usn/USN-1006-1,http://www.mandriva.com/security/advisories?name=MDVSA-2011:039,http://lists.opensuse.org/opensuse-security-announce/2011-01/msg00006.html,http://www.vupen.com/english/advisories/2010/2722,http://websec.sv.cmu.edu/css/css.pdf,http://googlechromereleases.blogspot.com/2010/01/stable-channel-update_25.html,https://bugs.webkit.org/show_bug.cgi?id=29820,http://securitytracker.com/id?1023506,http://code.google.com/p/chromium/issues/detail?id=9877,http://trac.webkit.org/changeset/52784"
CVE-2010-0655,Use-after-free vulnerability in Google Chrome before 4.0.249.78 allows user-assisted remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via vectors involving the display of a blocked popup window during navigation to a different web site.,2010-02-18,"http://googlechromereleases.blogspot.com/2010/01/stable-channel-update_25.html,http://securitytracker.com/id?1023506,http://sites.google.com/a/chromium.org/dev/Home/chromium-security/chromium-security-bugs,http://code.google.com/p/chromium/issues/detail?id=12523"
CVE-2010-0656,"WebKit before r51295, as used in Google Chrome before 4.0.249.78, presents a directory-listing page in response to an XMLHttpRequest for a file:/// URL that corresponds to a directory, which allows attackers to obtain sensitive information or possibly have unspecified other impact via a crafted local HTML document.",2010-02-18,"http://www.vupen.com/english/advisories/2011/0212,http://www.vupen.com/english/advisories/2011/0552,http://www.ubuntu.com/usn/USN-1006-1,http://www.securityfocus.com/bid/38372,https://bugs.webkit.org/show_bug.cgi?id=31329,http://lists.fedoraproject.org/pipermail/package-announce/2010-May/041436.html,http://www.mandriva.com/security/advisories?name=MDVSA-2011:039,http://lists.fedoraproject.org/pipermail/package-announce/2010-May/041383.html,http://lists.opensuse.org/opensuse-security-announce/2011-01/msg00006.html,http://www.vupen.com/english/advisories/2010/2722,http://sites.google.com/a/chromium.org/dev/Home/chromium-security/chromium-security-bugs,http://googlechromereleases.blogspot.com/2010/01/stable-channel-update_25.html,http://securitytracker.com/id?1023506,http://lists.fedoraproject.org/pipermail/package-announce/2010-May/041432.html,http://code.google.com/p/chromium/issues/detail?id=20450,http://trac.webkit.org/changeset/51295"
